,ID,Query,difficulty,dataset
367,faq_130,アメーバIDに登録歴がある場合、再利用することはできますか？,easy,train
368,faq_130,アメーバIDに個人情報を使用することはできますか？,easy,train
369,faq_131,アメーバIDを変更する方法はありますか？,easy,train
370,faq_131,アメーバIDの変更を希望する場合、どうすればよいですか？,easy,train
371,faq_131,アメーバIDを変更するためには新規登録が必要ですか？,easy,train
372,faq_133,外部サービスのIDとパスワードを使ってログインする際、別のアカウントが作成されることはありますか？,easy,train
373,faq_133,Amebaをパソコンから利用する場合、外部サービスでログインする方法はありますか？,easy,train
374,faq_133,Amebaのパスワード再設定メールは外部サービスIDのみで利用する場合は届きませんか？,easy,train
375,faq_133,Apple IDのパスワードを忘れた場合、どうすればいいですか？,easy,train
376,faq_133,Googleのパスワードを変更または再設定する方法はありますか？,easy,train
377,faq_133,Yahoo! JAPANのパスワードを忘れてしまった場合、どうすればいいですか？,easy,train
378,faq_133,Twitterの紛失したり忘れたパスワードをリセットする方法はありますか？,easy,train
379,faq_133,Facebookのパスワードを忘れた場合、ログインできなくなった場合はどうすればいいですか？,easy,train
380,faq_133,外部SNSサービスのIDで登録したアカウントにAmeba IDを登録することはできますか？,easy,train
381,faq_134,登録したメールアドレスを変更する手順を教えてください。,easy,train
382,faq_134,他のアカウントに登録されているメールアドレスへの変更はできますか？,easy,train
383,faq_134,変更前のメールアドレスにメールが送信される場合がありますか？,easy,train
384,faq_135,複数のブログを持つことは可能ですか？,easy,train
385,faq_135,同一メールアドレスで複数のアカウントを登録することはできますか？,easy,train
386,faq_135,Ameba Pickを利用する場合、1人が複数のドットマネーアカウントを利用できますか？,easy,train
387,faq_136,2段階認証の設定方法はどのように行いますか？,easy,train
388,faq_136,2段階認証を解除するためにはどのような手順を踏めばよいですか？,easy,train
389,faq_136,ログイン時に2段階認証コードの入力を省略する方法はありますか？,easy,train
390,faq_136,複数の端末で1つのアカウントを使用している場合、それぞれの端末で2段階認証コードの入力省略が可能ですか？,easy,train
391,faq_136,2段階認証の利用を停止するにはどうすればよいですか？,easy,train
392,faq_137,アメーバIDを持っていない場合、どのようにログインすればいいですか？,easy,train
393,faq_137,アメーバIDを変更したい場合、どのようにすればいいですか？,easy,train
394,faq_137,アメーバIDを確認する方法はありますか？,easy,train
395,faq_138,2段階認証コードを受け取ったけど、自分は設定していないです。どうしてですか？,easy,train
396,faq_138,2段階認証コードが無効になった通知が来ました。なぜですか？,easy,train
397,faq_138,2段階認証コードを受け取ったけど、ログイン時には使わないのでしょうか？,easy,train
398,faq_138,2段階認証コードを受け取ったけど、ログインできないです。どうすればいいですか？,easy,train
399,faq_138,2段階認証コードを受け取ったけど、アカウントに不正アクセスがあった可能性がありますか？,easy,train
400,faq_138,2段階認証コードを受け取ったけど、自分が操作していないメールです。どうすればいいですか？,easy,train
401,faq_138,2段階認証コードを受け取ったけど、アカウント保護のために設定した覚えがありません。どうしてですか？,easy,train
402,faq_138,2段階認証コードを受け取ったけど、ログインパスワードを変更する必要がありますか？,easy,train
403,faq_138,2段階認証コードを受け取ったけど、第三者がログインをしようとしている可能性があると言われました。どうすればいいですか？,easy,train
404,faq_139,2段階認証を利用するためにはどのような設定が必要ですか？,easy,train
